!Trace Data File
!Measurement: Smith Chart
!Data Points: 4000
#Freq/Hz  Real  Image
311000000  -0.749425232  -0.717815340  
312000000  -0.806428909  -0.650717735  
313000000  -0.857253313  -0.578782737  
314000000  -0.901680529  -0.502913594  
315000000  -0.939453721  -0.423711658  
316000000  -0.970098495  -0.341678679  
317000000  -0.993788600  -0.257523388  
318000000  -1.010201931  -0.171553135  
319000000  -1.019094348  -0.084816970  
320000000  -1.020732045  0.002316105  
321000000  -1.014472604  0.089480601  
322000000  -1.000805974  0.175664976  
323000000  -0.979827881  0.260228395  
324000000  -0.951541483  0.342742115  
325000000  -0.916396499  0.422097445  
326000000  -0.874680102  0.498150676  
327000000  -0.826664329  0.570322692  
328000000  -0.772782385  0.637994945  
329000000  -0.713475108  0.700807452  
330000000  -0.649038553  0.758357108  
331000000  -0.580090702  0.810284376  
332000000  -0.507049799  0.856307805  
333000000  -0.429858863  0.896030247  
334000000  -0.349683106  0.928938866  
335000000  -0.266881227  0.955058932  
336000000  -0.181589752  0.974130392  
337000000  -0.094878741  0.986058414  
338000000  -0.007144645  0.989932835  
339000000  0.081417911  0.986466706  
340000000  0.169251859  0.975260794  
341000000  0.256296933  0.956036627  
342000000  0.341505647  0.929191828  
343000000  0.424233258  0.894681990  
344000000  0.503988981  0.852885902  
345000000  0.579972565  0.803807080  
346000000  0.651273549  0.747695804  
347000000  0.716984749  0.685412347  
348000000  0.777044177  0.617215991  
349000000  0.830697000  0.543664515  
350000000  0.877588272  0.465950638  
351000000  0.917049527  0.384058923  
352000000  0.949113429  0.299158126  
353000000  0.973525047  0.211789846  
354000000  0.990046144  0.122663528  
355000000  0.998641491  0.032472599  
356000000  0.999009669  -0.058015991  
357000000  0.991266191  -0.148298830  
358000000  0.975431621  -0.237503573  
359000000  0.951370001  -0.324890196  
360000000  0.919599771  -0.409890413  
361000000  0.880166352  -0.491493911  
362000000  0.833515704  -0.569304585  
363000000  0.779761851  -0.642446458  
364000000  0.719780326  -0.710243285  
365000000  0.653546810  -0.771984100  
366000000  0.582242906  -0.827647924  
367000000  0.506306171  -0.876243889  
368000000  0.426542461  -0.917812526  
369000000  0.343558788  -0.951660514  
370000000  0.257878840  -0.977783740  
371000000  0.170704171  -0.996075928  
372000000  0.082609765  -1.006505609  
373000000  -0.005779177  -1.009175777  
374000000  -0.093969338  -1.004254341  
375000000  -0.180545434  -0.991529763  
376000000  -0.265894234  -0.971684039  
377000000  -0.348796666  -0.943996429  
378000000  -0.428783536  -0.909817457  
379000000  -0.505551934  -0.868762195  
380000000  -0.578177452  -0.821441591  
381000000  -0.646571815  -0.767992854  
382000000  -0.709606171  -0.708722055  
383000000  -0.767422557  -0.644330323  
384000000  -0.819102705  -0.575294077  
385000000  -0.864626408  -0.502280772  
386000000  -0.903453290  -0.425543547  
387000000  -0.935529768  -0.345825762  
388000000  -0.960409701  -0.263853163  
389000000  -0.978178442  -0.179784358  
390000000  -0.988424838  -0.094896927  
391000000  -0.991463840  -0.009424824  
392000000  -0.987048447  0.075847216  
393000000  -0.975284576  0.160249189  
394000000  -0.956521690  0.243089721  
395000000  -0.930599272  0.324028283  
396000000  -0.897975802  0.402395904  
397000000  -0.858826935  0.477649570  
398000000  -0.813335538  0.549310088  
399000000  -0.761957526  0.616596997  
400000000  -0.705062628  0.679431260  
401000000  -0.642723978  0.737324834  
402000000  -0.575699031  0.789525092  
403000000  -0.504562140  0.835791945  
404000000  -0.429079115  0.875652969  
405000000  -0.350615650  0.909193873  
406000000  -0.269166529  0.936193585  
407000000  -0.185825631  0.955689430  
408000000  -0.100614138  0.967503786  
409000000  -0.014598756  0.972195327  
410000000  0.071474545  0.969094813  
411000000  0.157273054  0.958444238  
412000000  0.241788432  0.940213561  
413000000  0.324710786  0.914756179  
414000000  0.405242532  0.881921291  
415000000  0.482216477  0.842025995  
416000000  0.555575430  0.795267522  
417000000  0.624474287  0.742549956  
418000000  0.688703477  0.683571398  
419000000  0.747229218  0.619395554  
420000000  0.799833238  0.550370693  
421000000  0.846381962  0.476809382  
422000000  0.886280954  0.399719477  
423000000  0.919445574  0.319295973  
424000000  0.945496380  0.236051455  
425000000  0.964192927  0.151066616  
426000000  0.975285351  0.064715460  
427000000  0.978782356  -0.022457941  
428000000  0.974398673  -0.109821104  
429000000  0.962245703  -0.196440130  
430000000  0.942396045  -0.281826168  
431000000  0.914678931  -0.365064919  
432000000  0.879592776  -0.445426345  
433000000  0.837458014  -0.522432089  
