!Trace Data File
!Measurement: Smith Chart
!Data Points: 4000
#Freq/Hz  Real  Image
474000000  -0.304384232  0.922515333  
475000000  -0.221435279  0.945722282  
476000000  -0.136464655  0.961634636  
477000000  -0.050446548  0.970291436  
478000000  0.036041643  0.971379519  
479000000  0.122546665  0.964409947  
480000000  0.208585069  0.949925542  
481000000  0.293058217  0.927582324  
482000000  0.375434667  0.897918046  
483000000  0.454530209  0.861091256  
484000000  0.530089021  0.817029655  
485000000  0.601266861  0.766276956  
486000000  0.668274939  0.709698439  
487000000  0.729818046  0.647102118  
488000000  0.785629332  0.579573870  
489000000  0.835253716  0.507298172  
490000000  0.878285825  0.430841893  
491000000  0.914824963  0.350743413  
492000000  0.944073021  0.267659366  
493000000  0.965776980  0.182222277  
494000000  0.979833961  0.094928250  
495000000  0.986040115  0.007113908  
496000000  0.984216273  -0.081039682  
497000000  0.974382579  -0.168790430  
498000000  0.956917405  -0.255325079  
499000000  0.931481421  -0.339790553  
500000000  0.898467064  -0.421611905  
501000000  0.858490527  -0.500137091  
502000000  0.811307788  -0.574665666  
503000000  0.758054256  -0.644551218  
504000000  0.698723555  -0.709500015  
505000000  0.633766353  -0.768449068  
506000000  0.564346075  -0.821374774  
507000000  0.490470678  -0.867853284  
508000000  0.412881643  -0.907764792  
509000000  0.332247943  -0.940737307  
510000000  0.248941556  -0.965788305  
511000000  0.164019570  -0.983877063  
512000000  0.078098871  -0.994322658  
513000000  -0.008846592  -0.996968985  
514000000  -0.095280297  -0.992223978  
515000000  -0.180943340  -0.979392707  
516000000  -0.265398800  -0.959778190  
517000000  -0.347401947  -0.932250977  
518000000  -0.426940322  -0.897956550  
519000000  -0.502566040  -0.856612146  
520000000  -0.574977696  -0.809106052  
521000000  -0.642682791  -0.754844427  
522000000  -0.705399990  -0.695469797  
523000000  -0.762273908  -0.630281210  
524000000  -0.813191175  -0.560481668  
525000000  -0.857605994  -0.486576229  
526000000  -0.895196617  -0.409226239  
527000000  -0.925635099  -0.328679383  
528000000  -0.948883653  -0.245792180  
529000000  -0.964612782  -0.161238164  
530000000  -0.972861052  -0.075470947  
531000000  -0.973353446  0.010576675  
532000000  -0.966211200  0.096377470  
533000000  -0.951552331  0.181319341  
534000000  -0.929454923  0.264635146  
535000000  -0.899843633  0.345997661  
536000000  -0.863136590  0.424490094  
537000000  -0.819695115  0.499370724  
538000000  -0.769630492  0.570548594  
539000000  -0.713042378  0.636891365  
540000000  -0.650949359  0.698035479  
541000000  -0.583189964  0.753278494  
542000000  -0.510518193  0.802317500  
543000000  -0.433522314  0.844518065  
544000000  -0.353160530  0.879856050  
545000000  -0.269687176  0.907864809  
546000000  -0.183663562  0.927911282  
547000000  -0.096220814  0.939886749  
548000000  -0.007653119  0.943935812  
549000000  0.081010722  0.939926147  
550000000  0.168959245  0.927423477  
551000000  0.255091459  0.907023370  
552000000  0.339298129  0.878805161  
553000000  0.420061409  0.843281150  
554000000  0.497385651  0.800070882  
555000000  0.570440471  0.750381649  
556000000  0.638595462  0.694052994  
557000000  0.701349318  0.631693602  
558000000  0.757704020  0.563990176  
559000000  0.807957351  0.491670519  
560000000  0.851278722  0.415053844  
561000000  0.887683630  0.334566474  
562000000  0.916757464  0.251200974  
563000000  0.937849998  0.165560231  
564000000  0.951160014  0.078321561  
565000000  0.956445158  -0.009760627  
566000000  0.953671515  -0.097825654  
567000000  0.942493677  -0.185290828  
568000000  0.923794925  -0.270854682  
569000000  0.897426486  -0.354240686  
570000000  0.863453925  -0.434712499  
571000000  0.822311103  -0.511497617  
572000000  0.774816573  -0.584117293  
573000000  0.720911205  -0.651724339  
574000000  0.661661744  -0.714083791  
575000000  0.597294390  -0.770745993  
576000000  0.528203189  -0.821710885  
577000000  0.455146253  -0.866080582  
578000000  0.378378928  -0.903708994  
579000000  0.298862994  -0.934633255  
580000000  0.217262298  -0.958129287  
581000000  0.133653060  -0.974435866  
582000000  0.049617805  -0.983351409  
583000000  -0.035343908  -0.984563410  
584000000  -0.119750641  -0.978905976  
585000000  -0.203066334  -0.965432584  
586000000  -0.285137296  -0.945359051  
587000000  -0.364818215  -0.918169379  
588000000  -0.441992015  -0.883933544  
589000000  -0.515822589  -0.843335092  
590000000  -0.586069584  -0.796253741  
591000000  -0.651608407  -0.743625402  
592000000  -0.712568045  -0.685168862  
593000000  -0.767865777  -0.621805549  
594000000  -0.817307651  -0.553766906  
595000000  -0.860527396  -0.481821835  
596000000  -0.897265494  -0.406488895  
597000000  -0.927119792  -0.328149855  
598000000  -0.950232983  -0.247465134  
599000000  -0.966055810  -0.165082470  
600000000  -0.974785447  -0.081522718  
601000000  -0.976006567  0.002507827  
602000000  -0.969960511  0.086513668  
603000000  -0.956761181  0.169967443  
604000000  -0.936121881  0.252124667  
605000000  -0.908481538  0.332539797  
606000000  -0.873834848  0.410519749  
607000000  -0.832100928  0.485381633  
608000000  -0.783988655  0.556439042  
609000000  -0.729421854  0.622941375  
